epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1395.56,1.28752,0.62343,1.16761,0.91417,0.89188,0.93425,0.5849,1.33604,0.64487,1.33785,0.000911,0.000911,0.000911
57,1420.37,1.25625,0.61287,1.17103,0.91961,0.89543,0.93831,0.58888,1.31912,0.63052,1.32707,0.0008912,0.0008912,0.0008912
58,1445.32,1.26915,0.61532,1.17941,0.93424,0.90522,0.94251,0.59979,1.30641,0.59789,1.31123,0.0008714,0.0008714,0.0008714
59,1470.27,1.24836,0.62506,1.1895,0.94823,0.89078,0.94066,0.59196,1.32242,0.60565,1.32069,0.0008516,0.0008516,0.0008516
60,1495.13,1.25679,0.60963,1.16925,0.91671,0.91019,0.94,0.59829,1.29249,0.60947,1.29936,0.0008318,0.0008318,0.0008318
61,1519.98,1.22836,0.59699,1.13468,0.92756,0.8935,0.94146,0.59214,1.31022,0.6093,1.31504,0.000812,0.000812,0.000812
62,1544.81,1.2081,0.57965,1.14089,0.92216,0.92476,0.94507,0.58191,1.28346,0.5843,1.3005,0.0007922,0.0007922,0.0007922
63,1569.73,1.21842,0.59543,1.15266,0.93658,0.89617,0.93845,0.59853,1.27784,0.596,1.29563,0.0007724,0.0007724,0.0007724
64,1594.54,1.20771,0.60626,1.16094,0.95085,0.89224,0.94475,0.60327,1.28421,0.60224,1.29786,0.0007526,0.0007526,0.0007526
65,1619.51,1.20793,0.59967,1.14932,0.94455,0.90109,0.94121,0.60388,1.25969,0.57365,1.29427,0.0007328,0.0007328,0.0007328
66,1644.53,1.18543,0.57039,1.13153,0.94265,0.90716,0.94675,0.60983,1.25778,0.55958,1.29383,0.000713,0.000713,0.000713
67,1669.49,1.19658,0.57846,1.13086,0.93129,0.91323,0.94438,0.60816,1.26409,0.58477,1.28442,0.0006932,0.0006932,0.0006932
68,1694.3,1.17023,0.55942,1.13089,0.93187,0.91383,0.93918,0.5988,1.26116,0.58452,1.29437,0.0006734,0.0006734,0.0006734
69,1719.08,1.15492,0.57253,1.14699,0.93757,0.91132,0.94377,0.6093,1.23918,0.57127,1.27779,0.0006536,0.0006536,0.0006536
70,1743.87,1.14881,0.56291,1.1298,0.9423,0.90174,0.94085,0.60672,1.2304,0.57615,1.28411,0.0006338,0.0006338,0.0006338
71,1768.68,1.16762,0.56627,1.12768,0.92817,0.91505,0.94436,0.61308,1.22321,0.55349,1.27261,0.000614,0.000614,0.000614
72,1793.65,1.15387,0.56651,1.12408,0.92559,0.91444,0.9456,0.6196,1.21896,0.57023,1.26922,0.0005942,0.0005942,0.0005942
73,1818.52,1.15891,0.56493,1.12384,0.93986,0.91981,0.94981,0.61899,1.21986,0.55259,1.26898,0.0005744,0.0005744,0.0005744
74,1843.5,1.1283,0.53431,1.10441,0.93928,0.91996,0.94908,0.62002,1.20433,0.55222,1.26539,0.0005546,0.0005546,0.0005546
75,1868.41,1.1433,0.54924,1.11944,0.94647,0.92262,0.94995,0.62322,1.19236,0.53929,1.26231,0.0005348,0.0005348,0.0005348
76,1893.33,1.1686,0.54984,1.12611,0.93378,0.90694,0.94237,0.61972,1.18949,0.54243,1.2495,0.000515,0.000515,0.000515
77,1918.25,1.12086,0.53553,1.09492,0.93588,0.92103,0.94962,0.6277,1.18577,0.5358,1.24856,0.0004952,0.0004952,0.0004952
78,1943.15,1.12127,0.54072,1.09779,0.94317,0.92233,0.952,0.62687,1.1674,0.52806,1.24985,0.0004754,0.0004754,0.0004754
79,1967.98,1.07756,0.54258,1.09824,0.94096,0.91871,0.94846,0.6291,1.17235,0.53488,1.24756,0.0004556,0.0004556,0.0004556
80,1992.9,1.08907,0.52779,1.08573,0.9425,0.91507,0.95019,0.63013,1.1817,0.5349,1.25794,0.0004358,0.0004358,0.0004358
81,2017.79,1.06626,0.51616,1.09538,0.95003,0.91869,0.94982,0.63763,1.15218,0.51794,1.2335,0.000416,0.000416,0.000416
82,2042.77,1.07015,0.5217,1.08803,0.94389,0.91876,0.95048,0.63857,1.14487,0.51479,1.2283,0.0003962,0.0003962,0.0003962
83,2067.71,1.08874,0.52826,1.08481,0.94659,0.9142,0.94849,0.63515,1.1343,0.51412,1.22304,0.0003764,0.0003764,0.0003764
84,2092.54,1.07366,0.52066,1.07836,0.93611,0.91566,0.94691,0.63082,1.1506,0.52866,1.23354,0.0003566,0.0003566,0.0003566
85,2117.39,1.07753,0.51665,1.08168,0.93873,0.92354,0.95071,0.6344,1.14826,0.52018,1.22787,0.0003368,0.0003368,0.0003368
86,2142.23,1.06321,0.51251,1.08898,0.93997,0.92961,0.95081,0.64426,1.12898,0.50618,1.22364,0.000317,0.000317,0.000317
87,2167.12,1.05729,0.50803,1.07639,0.94429,0.92563,0.95265,0.63903,1.14528,0.51019,1.2321,0.0002972,0.0002972,0.0002972
88,2191.96,1.04159,0.50446,1.06433,0.95056,0.92163,0.95286,0.64519,1.12064,0.49656,1.22162,0.0002774,0.0002774,0.0002774
89,2216.84,1.02795,0.49343,1.06295,0.94164,0.92035,0.95165,0.64244,1.12655,0.50145,1.22543,0.0002576,0.0002576,0.0002576
90,2241.78,1.05507,0.50425,1.07411,0.94856,0.91745,0.94969,0.64652,1.11026,0.4989,1.21273,0.0002378,0.0002378,0.0002378
91,2266.95,1.00117,0.47712,1.07407,0.95225,0.91808,0.95147,0.65071,1.10325,0.50109,1.20983,0.000218,0.000218,0.000218
92,2291.88,1.00759,0.47199,1.08892,0.94802,0.91869,0.95351,0.64748,1.11866,0.502,1.21573,0.0001982,0.0001982,0.0001982
93,2316.69,1.00164,0.46383,1.07086,0.95829,0.92112,0.95363,0.65094,1.10388,0.49847,1.2065,0.0001784,0.0001784,0.0001784
94,2341.49,0.95597,0.44442,1.05743,0.95942,0.91814,0.95594,0.65385,1.10114,0.49203,1.21148,0.0001586,0.0001586,0.0001586
95,2366.38,0.97722,0.44749,1.07049,0.94706,0.93359,0.95424,0.65552,1.10014,0.48549,1.20721,0.0001388,0.0001388,0.0001388
96,2391.18,0.95438,0.44517,1.06847,0.95673,0.92566,0.95866,0.6624,1.08167,0.48349,1.1975,0.000119,0.000119,0.000119
97,2416,0.95991,0.44906,1.06187,0.95724,0.92368,0.95736,0.66216,1.08356,0.48307,1.20093,9.92e-05,9.92e-05,9.92e-05
98,2440.71,0.95334,0.44961,1.07188,0.96168,0.92051,0.9556,0.66348,1.07341,0.47692,1.19648,7.94e-05,7.94e-05,7.94e-05
99,2465.5,0.93972,0.43771,1.05861,0.95596,0.92207,0.9544,0.66268,1.06713,0.48064,1.19446,5.96e-05,5.96e-05,5.96e-05
100,2490.2,0.94481,0.44602,1.06884,0.95671,0.92415,0.95619,0.66586,1.06501,0.47782,1.19257,3.98e-05,3.98e-05,3.98e-05
