epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,226.671,1.3626,0.66247,0.98269,0.91041,0.86479,0.90945,0.54701,1.34097,0.67047,1.02301,0.0014555,0.0014555,0.0014555
57,230.787,1.34321,0.6657,0.98752,0.91534,0.84599,0.90137,0.52183,1.36218,0.69374,1.03795,0.0014456,0.0014456,0.0014456
58,234.847,1.34551,0.67359,1.00683,0.89695,0.8782,0.91695,0.55233,1.31298,0.68969,1.01397,0.0014357,0.0014357,0.0014357
59,238.931,1.32713,0.66274,0.99715,0.90955,0.86685,0.90673,0.53653,1.32982,0.65767,1.014,0.0014258,0.0014258,0.0014258
60,242.951,1.36204,0.66544,0.99287,0.93191,0.85655,0.91526,0.53989,1.36389,0.65929,1.03477,0.0014159,0.0014159,0.0014159
61,247.026,1.35053,0.66736,0.99481,0.91274,0.87303,0.90952,0.53745,1.3509,0.66443,1.02468,0.001406,0.001406,0.001406
62,251.046,1.36388,0.66794,0.98386,0.9239,0.88058,0.91535,0.55552,1.31932,0.64599,1.01788,0.0013961,0.0013961,0.0013961
63,255.151,1.33723,0.6564,0.98285,0.92877,0.84122,0.90731,0.53121,1.34719,0.64719,1.02313,0.0013862,0.0013862,0.0013862
64,259.208,1.32418,0.64347,0.98398,0.9116,0.88195,0.91671,0.55752,1.31914,0.636,1.01589,0.0013763,0.0013763,0.0013763
65,263.31,1.34384,0.67094,0.98069,0.92297,0.87991,0.92195,0.53897,1.33759,0.65163,1.01606,0.0013664,0.0013664,0.0013664
66,267.339,1.34673,0.65316,0.9831,0.89624,0.8895,0.91773,0.53663,1.35513,0.65353,1.02867,0.0013565,0.0013565,0.0013565
67,271.378,1.34748,0.65285,0.9858,0.91336,0.87549,0.91642,0.55961,1.32579,0.64261,1.01457,0.0013466,0.0013466,0.0013466
68,275.47,1.3117,0.64063,0.98593,0.91474,0.86273,0.90922,0.54183,1.33756,0.6404,1.02197,0.0013367,0.0013367,0.0013367
69,279.485,1.30595,0.63473,0.97207,0.91389,0.85038,0.90723,0.55847,1.32014,0.6731,1.01972,0.0013268,0.0013268,0.0013268
70,283.512,1.3307,0.64341,0.97356,0.90632,0.87647,0.91311,0.54492,1.34018,0.66244,1.02378,0.0013169,0.0013169,0.0013169
71,287.532,1.31099,0.63371,0.97577,0.92159,0.86312,0.91454,0.55239,1.30427,0.65034,1.01367,0.001307,0.001307,0.001307
72,291.578,1.30653,0.6428,0.98775,0.93445,0.86103,0.91134,0.54905,1.34995,0.62627,1.0343,0.0012971,0.0012971,0.0012971
73,295.608,1.30878,0.64021,0.98403,0.92552,0.87165,0.91645,0.55339,1.33347,0.64355,1.02086,0.0012872,0.0012872,0.0012872
74,299.637,1.2842,0.61785,0.97506,0.90567,0.87234,0.91343,0.55742,1.31441,0.65364,1.01487,0.0012773,0.0012773,0.0012773
75,303.692,1.3427,0.64409,0.97857,0.92473,0.87783,0.92002,0.55324,1.30498,0.63382,1.00674,0.0012674,0.0012674,0.0012674
76,307.705,1.27758,0.6216,0.97255,0.92239,0.88094,0.92127,0.56606,1.28845,0.62522,1.00021,0.0012575,0.0012575,0.0012575
77,311.805,1.2837,0.61575,0.96195,0.90517,0.86478,0.91078,0.54684,1.32487,0.63585,1.01021,0.0012476,0.0012476,0.0012476
78,315.854,1.29719,0.6286,0.97712,0.92777,0.8593,0.91704,0.54926,1.3027,0.64199,1.00479,0.0012377,0.0012377,0.0012377
79,319.898,1.29496,0.63614,0.96736,0.93542,0.87577,0.92165,0.55951,1.29872,0.61887,0.99856,0.0012278,0.0012278,0.0012278
80,323.919,1.27955,0.61682,0.97328,0.91337,0.88278,0.91663,0.57256,1.27929,0.62295,0.99831,0.0012179,0.0012179,0.0012179
81,328.03,1.26751,0.605,0.97349,0.92762,0.87783,0.9269,0.57125,1.28883,0.61122,1.00692,0.001208,0.001208,0.001208
82,332.038,1.2922,0.62287,0.96803,0.91689,0.8641,0.91031,0.5382,1.32139,0.629,1.01403,0.0011981,0.0011981,0.0011981
83,336.058,1.28127,0.62829,0.97824,0.9197,0.88824,0.92484,0.56316,1.27457,0.61559,0.99345,0.0011882,0.0011882,0.0011882
84,340.062,1.2655,0.60671,0.9653,0.91679,0.88472,0.92515,0.57705,1.27371,0.60404,0.99678,0.0011783,0.0011783,0.0011783
85,344.158,1.26159,0.59535,0.96904,0.93997,0.8792,0.93216,0.57965,1.2759,0.60085,0.99419,0.0011684,0.0011684,0.0011684
86,348.258,1.26233,0.59743,0.96803,0.92616,0.89499,0.93123,0.58258,1.27059,0.59902,0.98845,0.0011585,0.0011585,0.0011585
87,352.312,1.25903,0.60811,0.95208,0.90959,0.89019,0.9256,0.5775,1.26631,0.60593,0.98348,0.0011486,0.0011486,0.0011486
88,356.291,1.25839,0.60735,0.96466,0.92886,0.88126,0.92645,0.5618,1.2494,0.58853,0.98404,0.0011387,0.0011387,0.0011387
89,360.307,1.27293,0.60725,0.95782,0.90793,0.90019,0.92254,0.57372,1.25466,0.60879,0.98755,0.0011288,0.0011288,0.0011288
90,364.306,1.27897,0.60393,0.96055,0.92278,0.89568,0.925,0.56139,1.29294,0.61408,0.99244,0.0011189,0.0011189,0.0011189
91,368.306,1.22138,0.59895,0.95491,0.93119,0.88058,0.92593,0.57322,1.25878,0.60055,0.98319,0.001109,0.001109,0.001109
92,372.299,1.24256,0.59715,0.96234,0.93336,0.88445,0.92715,0.57943,1.26701,0.59298,0.98992,0.0010991,0.0010991,0.0010991
93,376.285,1.26326,0.61421,0.96172,0.94069,0.8792,0.9279,0.57003,1.2578,0.59663,0.99071,0.0010892,0.0010892,0.0010892
94,380.283,1.25202,0.59672,0.95399,0.9199,0.89862,0.93054,0.58155,1.24822,0.59929,0.98627,0.0010793,0.0010793,0.0010793
95,384.295,1.25251,0.59364,0.96095,0.94215,0.89293,0.93393,0.58367,1.248,0.55803,0.98234,0.0010694,0.0010694,0.0010694
96,388.384,1.24106,0.59022,0.94709,0.94068,0.89979,0.93193,0.57205,1.26021,0.57961,0.98553,0.0010595,0.0010595,0.0010595
97,392.387,1.21978,0.59162,0.974,0.94055,0.88881,0.9268,0.58163,1.24612,0.59017,0.97847,0.0010496,0.0010496,0.0010496
98,396.379,1.2202,0.59217,0.95973,0.94132,0.88082,0.92735,0.57276,1.25977,0.58752,0.98507,0.0010397,0.0010397,0.0010397
99,400.379,1.2247,0.60351,0.96633,0.93222,0.89677,0.92537,0.58466,1.24987,0.58979,0.98873,0.0010298,0.0010298,0.0010298
100,404.441,1.2393,0.58994,0.96801,0.94119,0.88058,0.93078,0.57688,1.26638,0.59734,0.9894,0.0010199,0.0010199,0.0010199
101,408.455,1.24077,0.59132,0.95134,0.92494,0.87646,0.92902,0.57335,1.24571,0.60995,0.98126,0.00101,0.00101,0.00101
102,412.456,1.22706,0.58469,0.95532,0.93832,0.88401,0.92746,0.58587,1.24521,0.60127,0.98604,0.0010001,0.0010001,0.0010001
103,416.534,1.20698,0.57495,0.95187,0.94405,0.8918,0.93048,0.5901,1.22686,0.56493,0.97933,0.0009902,0.0009902,0.0009902
104,420.589,1.21942,0.58482,0.95347,0.93509,0.88985,0.93033,0.58285,1.25637,0.60185,0.99094,0.0009803,0.0009803,0.0009803
105,424.582,1.206,0.58187,0.95148,0.94317,0.89986,0.93362,0.58824,1.23732,0.56262,0.98056,0.0009704,0.0009704,0.0009704
106,428.576,1.20629,0.57548,0.95486,0.93854,0.9094,0.92979,0.59116,1.23542,0.57193,0.9808,0.0009605,0.0009605,0.0009605
107,432.65,1.20963,0.57392,0.9466,0.92578,0.9046,0.93039,0.58296,1.23225,0.58125,0.97961,0.0009506,0.0009506,0.0009506
108,436.631,1.18932,0.56906,0.95758,0.94995,0.88584,0.92937,0.5898,1.22761,0.5717,0.98202,0.0009407,0.0009407,0.0009407
109,440.644,1.18761,0.56452,0.93838,0.94559,0.88195,0.9311,0.58819,1.22512,0.57917,0.97983,0.0009308,0.0009308,0.0009308
110,444.638,1.19304,0.57154,0.95418,0.9424,0.89826,0.93579,0.58873,1.21223,0.56014,0.97222,0.0009209,0.0009209,0.0009209
111,448.645,1.19815,0.56014,0.93561,0.95337,0.88813,0.93583,0.5892,1.214,0.55888,0.97286,0.000911,0.000911,0.000911
112,452.643,1.18634,0.55926,0.9439,0.94082,0.90117,0.93517,0.60267,1.19993,0.55067,0.97525,0.0009011,0.0009011,0.0009011
113,456.719,1.19225,0.56285,0.93344,0.94427,0.90048,0.93431,0.59333,1.22207,0.57192,0.98397,0.0008912,0.0008912,0.0008912
114,460.715,1.18439,0.56146,0.93783,0.93843,0.8996,0.93522,0.59869,1.21161,0.55979,0.97677,0.0008813,0.0008813,0.0008813
115,464.746,1.18869,0.56104,0.94639,0.95064,0.89019,0.93138,0.60231,1.19722,0.54539,0.97024,0.0008714,0.0008714,0.0008714
116,468.783,1.18959,0.56059,0.94292,0.94585,0.89156,0.93428,0.59745,1.21693,0.56632,0.97776,0.0008615,0.0008615,0.0008615
117,472.795,1.17866,0.56212,0.95368,0.93713,0.91056,0.93635,0.59874,1.21718,0.55911,0.97843,0.0008516,0.0008516,0.0008516
118,476.839,1.17628,0.55918,0.93559,0.93375,0.90048,0.93173,0.59846,1.21007,0.57498,0.96757,0.0008417,0.0008417,0.0008417
119,480.868,1.17746,0.55491,0.93905,0.94596,0.90323,0.93693,0.60656,1.19319,0.54471,0.96665,0.0008318,0.0008318,0.0008318
120,484.953,1.16837,0.54651,0.93279,0.94491,0.90117,0.93694,0.59988,1.2012,0.54595,0.97003,0.0008219,0.0008219,0.0008219
121,488.952,1.15909,0.55003,0.93137,0.95516,0.89184,0.93397,0.60106,1.19514,0.54033,0.96558,0.000812,0.000812,0.000812
122,492.968,1.1377,0.54166,0.93489,0.94545,0.90528,0.93641,0.60251,1.20474,0.54672,0.97152,0.0008021,0.0008021,0.0008021
123,496.983,1.16537,0.55759,0.93113,0.93798,0.90185,0.93319,0.6071,1.18962,0.54787,0.97074,0.0007922,0.0007922,0.0007922
124,501.062,1.12468,0.53124,0.93414,0.93748,0.90572,0.93595,0.6081,1.18299,0.54781,0.96852,0.0007823,0.0007823,0.0007823
125,505.149,1.14975,0.54169,0.93707,0.9633,0.9007,0.94083,0.61579,1.18088,0.52702,0.96757,0.0007724,0.0007724,0.0007724
126,509.229,1.15547,0.5449,0.92822,0.93649,0.91091,0.93646,0.60845,1.16817,0.53817,0.96604,0.0007625,0.0007625,0.0007625
127,513.244,1.15736,0.54413,0.93552,0.94301,0.91009,0.93903,0.61141,1.17912,0.53961,0.96133,0.0007526,0.0007526,0.0007526
128,517.259,1.1411,0.54051,0.93669,0.94546,0.89087,0.93162,0.60593,1.17611,0.55328,0.96618,0.0007427,0.0007427,0.0007427
129,521.302,1.15176,0.54542,0.93655,0.95018,0.89568,0.93743,0.60795,1.16913,0.54112,0.96106,0.0007328,0.0007328,0.0007328
130,525.305,1.15558,0.54171,0.93097,0.94533,0.90195,0.93553,0.61028,1.18026,0.54447,0.96841,0.0007229,0.0007229,0.0007229
131,529.321,1.13459,0.53578,0.93737,0.94519,0.91137,0.93931,0.6134,1.15999,0.5356,0.9582,0.000713,0.000713,0.000713
132,533.323,1.12906,0.52847,0.93306,0.94491,0.90638,0.93616,0.6093,1.16607,0.5377,0.96221,0.0007031,0.0007031,0.0007031
133,537.336,1.12142,0.52252,0.9169,0.94762,0.90323,0.93957,0.62363,1.15833,0.52326,0.95647,0.0006932,0.0006932,0.0006932
134,541.419,1.12558,0.52889,0.9247,0.95195,0.91111,0.93727,0.62177,1.16114,0.51485,0.95681,0.0006833,0.0006833,0.0006833
135,545.435,1.12685,0.53631,0.93391,0.94459,0.90099,0.93839,0.61277,1.16541,0.53799,0.95743,0.0006734,0.0006734,0.0006734
136,549.432,1.11939,0.53277,0.92128,0.94708,0.8943,0.93972,0.61704,1.16945,0.52018,0.96318,0.0006635,0.0006635,0.0006635
137,553.433,1.12787,0.53816,0.92349,0.95869,0.88813,0.93649,0.60881,1.16136,0.524,0.95872,0.0006536,0.0006536,0.0006536
138,557.432,1.12548,0.53645,0.92575,0.95053,0.89979,0.93632,0.61287,1.1575,0.52331,0.95548,0.0006437,0.0006437,0.0006437
139,561.447,1.13237,0.53622,0.92388,0.95671,0.89568,0.93767,0.61358,1.15158,0.53307,0.95543,0.0006338,0.0006338,0.0006338
140,565.429,1.09852,0.52152,0.91626,0.94926,0.89705,0.93743,0.62144,1.15001,0.54271,0.95739,0.0006239,0.0006239,0.0006239
141,569.428,1.10901,0.52417,0.92379,0.95196,0.8976,0.93968,0.6183,1.15307,0.52509,0.95672,0.000614,0.000614,0.000614
142,573.426,1.10554,0.51714,0.92304,0.95032,0.90734,0.93845,0.62517,1.15757,0.51667,0.9556,0.0006041,0.0006041,0.0006041
143,577.507,1.12477,0.51767,0.93154,0.95923,0.90433,0.93941,0.62014,1.15208,0.52347,0.95239,0.0005942,0.0005942,0.0005942
144,581.487,1.12431,0.53438,0.92688,0.94957,0.9094,0.93912,0.61968,1.15463,0.52038,0.9596,0.0005843,0.0005843,0.0005843
145,585.484,1.08733,0.51607,0.92191,0.96071,0.90631,0.93911,0.62641,1.13801,0.51845,0.95974,0.0005744,0.0005744,0.0005744
146,589.561,1.09283,0.51687,0.91702,0.95734,0.90866,0.93946,0.61601,1.15508,0.52161,0.96467,0.0005645,0.0005645,0.0005645
147,593.574,1.11682,0.52398,0.93148,0.95791,0.906,0.94033,0.62236,1.13371,0.51606,0.95585,0.0005546,0.0005546,0.0005546
148,597.563,1.1022,0.5174,0.9188,0.96375,0.90391,0.94309,0.62715,1.13797,0.50271,0.9571,0.0005447,0.0005447,0.0005447
149,601.679,1.0969,0.5188,0.9188,0.95081,0.91531,0.94138,0.63033,1.1276,0.50011,0.95065,0.0005348,0.0005348,0.0005348
150,605.757,1.08262,0.5034,0.92205,0.95336,0.91009,0.94171,0.62394,1.1367,0.51102,0.95214,0.0005249,0.0005249,0.0005249
151,609.76,1.08546,0.51694,0.92868,0.95541,0.90254,0.93907,0.62585,1.13844,0.50878,0.94919,0.000515,0.000515,0.000515
152,613.746,1.09879,0.50586,0.92034,0.9555,0.91009,0.94008,0.62691,1.13022,0.50683,0.95247,0.0005051,0.0005051,0.0005051
153,617.739,1.08566,0.50583,0.91947,0.95857,0.89979,0.93944,0.62499,1.13797,0.50983,0.9505,0.0004952,0.0004952,0.0004952
154,621.75,1.08046,0.50108,0.90674,0.96673,0.90117,0.93978,0.6317,1.1237,0.49377,0.94537,0.0004853,0.0004853,0.0004853
155,625.839,1.08468,0.51189,0.91418,0.95703,0.90189,0.94232,0.63145,1.12854,0.50833,0.9482,0.0004754,0.0004754,0.0004754
156,629.896,1.07583,0.50477,0.91362,0.96633,0.90048,0.94092,0.63011,1.13381,0.50417,0.94805,0.0004655,0.0004655,0.0004655
157,633.893,1.07453,0.50704,0.91831,0.95802,0.90528,0.94035,0.63395,1.10539,0.49447,0.94851,0.0004556,0.0004556,0.0004556
158,637.99,1.04459,0.49238,0.91281,0.9571,0.90351,0.94303,0.63707,1.11421,0.49458,0.94939,0.0004457,0.0004457,0.0004457
159,642.07,1.06153,0.49558,0.90814,0.95191,0.91033,0.94203,0.63415,1.11756,0.49136,0.94897,0.0004358,0.0004358,0.0004358
160,646.065,1.06621,0.49931,0.91536,0.95103,0.90597,0.94192,0.63286,1.12847,0.50216,0.95196,0.0004259,0.0004259,0.0004259
161,650.066,1.06524,0.49681,0.91625,0.96055,0.90248,0.94283,0.63356,1.11757,0.50175,0.94651,0.000416,0.000416,0.000416
162,654.066,1.06856,0.50033,0.90821,0.95983,0.90199,0.93947,0.63042,1.11072,0.50158,0.94434,0.0004061,0.0004061,0.0004061
163,658.066,1.07821,0.50097,0.90995,0.96281,0.90254,0.93895,0.63073,1.11331,0.50329,0.94787,0.0003962,0.0003962,0.0003962
164,662.065,1.03932,0.49176,0.91805,0.96286,0.90803,0.93759,0.6321,1.10313,0.49593,0.94255,0.0003863,0.0003863,0.0003863
165,666.061,1.0509,0.49305,0.91467,0.96364,0.9046,0.93534,0.62421,1.10694,0.48972,0.9427,0.0003764,0.0003764,0.0003764
166,670.062,1.05017,0.49357,0.9122,0.96852,0.91078,0.94018,0.63763,1.1068,0.49066,0.94535,0.0003665,0.0003665,0.0003665
167,674.142,1.0366,0.48907,0.90897,0.96151,0.91558,0.94037,0.63124,1.10633,0.48352,0.94289,0.0003566,0.0003566,0.0003566
168,678.155,1.03547,0.48872,0.91132,0.96585,0.91224,0.94424,0.63557,1.10418,0.48684,0.94001,0.0003467,0.0003467,0.0003467
169,682.156,1.0589,0.49286,0.90998,0.95927,0.91078,0.94148,0.63762,1.10625,0.49103,0.94341,0.0003368,0.0003368,0.0003368
170,686.272,1.05202,0.49031,0.90965,0.9647,0.90734,0.94099,0.64231,1.09236,0.48987,0.93914,0.0003269,0.0003269,0.0003269
171,690.348,1.02798,0.48513,0.90829,0.96309,0.91341,0.94259,0.64183,1.09427,0.4841,0.94063,0.000317,0.000317,0.000317
172,694.335,1.03773,0.48843,0.90955,0.96532,0.90666,0.94257,0.63796,1.09478,0.48512,0.93508,0.0003071,0.0003071,0.0003071
173,698.349,1.02415,0.48305,0.91322,0.97003,0.90734,0.94348,0.63935,1.08112,0.48647,0.93439,0.0002972,0.0002972,0.0002972
174,702.341,1.03471,0.48215,0.90522,0.96222,0.9094,0.94017,0.64241,1.07304,0.4901,0.93334,0.0002873,0.0002873,0.0002873
175,706.409,1.03707,0.48422,0.91642,0.96615,0.9094,0.94509,0.6468,1.0743,0.47882,0.93213,0.0002774,0.0002774,0.0002774
176,710.472,1.02275,0.47495,0.90193,0.96552,0.91146,0.94414,0.64837,1.0707,0.47552,0.93126,0.0002675,0.0002675,0.0002675
177,714.532,1.02484,0.4887,0.91135,0.96019,0.9094,0.94326,0.64621,1.07288,0.48052,0.93404,0.0002576,0.0002576,0.0002576
178,718.525,1.01869,0.47446,0.90349,0.9621,0.9061,0.94251,0.6472,1.07138,0.47314,0.93848,0.0002477,0.0002477,0.0002477
179,722.541,1.01271,0.47623,0.90594,0.97367,0.90597,0.94401,0.64891,1.06497,0.47069,0.93198,0.0002378,0.0002378,0.0002378
180,726.643,1.0159,0.46568,0.8984,0.97084,0.90734,0.94443,0.64761,1.0668,0.47344,0.93127,0.0002279,0.0002279,0.0002279
181,730.661,1.0363,0.48288,0.90346,0.97277,0.91009,0.94647,0.65314,1.05966,0.46432,0.9319,0.000218,0.000218,0.000218
182,734.737,1.01239,0.4726,0.89488,0.96121,0.91146,0.94275,0.64823,1.06372,0.4785,0.93256,0.0002081,0.0002081,0.0002081
183,738.739,1.03827,0.48218,0.90956,0.96675,0.9046,0.9427,0.64782,1.06498,0.47893,0.93295,0.0001982,0.0001982,0.0001982
184,742.74,0.99703,0.4728,0.89847,0.9662,0.90258,0.94353,0.64694,1.07517,0.47762,0.93515,0.0001883,0.0001883,0.0001883
185,746.738,1.00623,0.46926,0.90019,0.96765,0.91352,0.94636,0.65248,1.06379,0.46799,0.9316,0.0001784,0.0001784,0.0001784
186,750.734,0.99233,0.46673,0.89889,0.96639,0.90775,0.94445,0.65088,1.06831,0.46932,0.93153,0.0001685,0.0001685,0.0001685
