epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1091.8,1.3742,0.6967,1.22514,0.89401,0.88037,0.91495,0.55637,1.40199,0.65574,1.28958,0.0015842,0.0015842,0.0015842
44,1117.1,1.34542,0.67057,1.20229,0.92691,0.87985,0.92889,0.55113,1.38184,0.63303,1.27929,0.0015743,0.0015743,0.0015743
45,1142.31,1.35484,0.67193,1.20428,0.91004,0.87777,0.92794,0.56937,1.35128,0.63063,1.27141,0.0015644,0.0015644,0.0015644
46,1167.68,1.34283,0.67082,1.21465,0.91491,0.88081,0.92915,0.56522,1.3699,0.62225,1.27432,0.0015545,0.0015545,0.0015545
47,1192.89,1.35243,0.6746,1.20241,0.91427,0.88714,0.92809,0.56961,1.35879,0.61552,1.26979,0.0015446,0.0015446,0.0015446
48,1218.27,1.33753,0.66524,1.21453,0.90751,0.86772,0.9229,0.563,1.37216,0.64672,1.27953,0.0015347,0.0015347,0.0015347
49,1243.44,1.31621,0.65943,1.1968,0.90358,0.87569,0.91151,0.56014,1.36166,0.64287,1.28011,0.0015248,0.0015248,0.0015248
50,1268.69,1.33362,0.67437,1.20321,0.90333,0.8926,0.93155,0.56442,1.3817,0.61857,1.2881,0.0015149,0.0015149,0.0015149
51,1293.91,1.33557,0.66875,1.21157,0.90505,0.89651,0.93185,0.57829,1.34775,0.61516,1.2674,0.001505,0.001505,0.001505
52,1319.17,1.32289,0.65266,1.19533,0.92425,0.88532,0.9306,0.57692,1.33986,0.62068,1.26253,0.0014951,0.0014951,0.0014951
53,1344.51,1.30097,0.65003,1.20178,0.91115,0.88989,0.92436,0.56944,1.36929,0.6077,1.27234,0.0014852,0.0014852,0.0014852
54,1369.74,1.31367,0.64393,1.20473,0.88829,0.90232,0.93151,0.57487,1.34691,0.60026,1.26184,0.0014753,0.0014753,0.0014753
55,1394.94,1.3354,0.66076,1.19921,0.90772,0.89988,0.93634,0.57332,1.35985,0.5988,1.27632,0.0014654,0.0014654,0.0014654
56,1420.24,1.28103,0.63355,1.17809,0.92015,0.8926,0.9361,0.58129,1.33004,0.59841,1.25844,0.0014555,0.0014555,0.0014555
57,1445.54,1.31007,0.65204,1.19152,0.92043,0.85073,0.92361,0.5655,1.36218,0.63507,1.26957,0.0014456,0.0014456,0.0014456
58,1470.89,1.30236,0.63899,1.17519,0.88766,0.89988,0.92434,0.58171,1.31655,0.60687,1.24858,0.0014357,0.0014357,0.0014357
59,1496.18,1.25701,0.62084,1.16984,0.92992,0.87765,0.93474,0.59044,1.29616,0.58317,1.23977,0.0014258,0.0014258,0.0014258
60,1521.46,1.2854,0.62621,1.16654,0.92869,0.89294,0.93318,0.58574,1.30168,0.58572,1.24702,0.0014159,0.0014159,0.0014159
61,1546.65,1.24455,0.61613,1.15966,0.93266,0.89806,0.93679,0.57591,1.33023,0.58243,1.25626,0.001406,0.001406,0.001406
62,1571.94,1.24348,0.61419,1.1674,0.92062,0.90077,0.93439,0.58863,1.30596,0.57969,1.24784,0.0013961,0.0013961,0.0013961
63,1597.17,1.27039,0.61225,1.15564,0.91554,0.88136,0.93191,0.58644,1.30142,0.61265,1.24698,0.0013862,0.0013862,0.0013862
64,1622.38,1.24342,0.61947,1.17051,0.91612,0.88148,0.92608,0.58087,1.31282,0.59378,1.24829,0.0013763,0.0013763,0.0013763
65,1647.53,1.2339,0.61365,1.15595,0.93962,0.89699,0.94414,0.60264,1.29064,0.55344,1.23976,0.0013664,0.0013664,0.0013664
66,1672.87,1.248,0.6102,1.1657,0.93207,0.89926,0.9368,0.58077,1.29343,0.5705,1.23867,0.0013565,0.0013565,0.0013565
67,1698.07,1.24207,0.60672,1.16622,0.91591,0.8926,0.93459,0.59576,1.28957,0.57349,1.23498,0.0013466,0.0013466,0.0013466
68,1723.45,1.24992,0.60275,1.15441,0.93762,0.87556,0.93318,0.59286,1.29393,0.58771,1.24664,0.0013367,0.0013367,0.0013367
69,1748.69,1.20615,0.59836,1.14055,0.91249,0.89867,0.92599,0.58368,1.28373,0.58491,1.23759,0.0013268,0.0013268,0.0013268
70,1773.89,1.22473,0.59996,1.15156,0.92026,0.90473,0.934,0.60333,1.27307,0.56621,1.225,0.0013169,0.0013169,0.0013169
71,1799.13,1.21847,0.59024,1.13985,0.93338,0.90968,0.93409,0.60971,1.2474,0.54054,1.21868,0.001307,0.001307,0.001307
72,1824.44,1.18837,0.57676,1.13252,0.92596,0.89138,0.93626,0.59625,1.26862,0.56449,1.22965,0.0012971,0.0012971,0.0012971
73,1849.64,1.1996,0.5926,1.1419,0.93225,0.89336,0.93818,0.60308,1.24595,0.55891,1.22215,0.0012872,0.0012872,0.0012872
74,1874.87,1.20239,0.57938,1.14892,0.92454,0.92183,0.94202,0.60704,1.25687,0.53618,1.22468,0.0012773,0.0012773,0.0012773
75,1900.13,1.20299,0.58333,1.14404,0.93592,0.91626,0.93695,0.59258,1.27364,0.56752,1.23439,0.0012674,0.0012674,0.0012674
76,1925.43,1.20651,0.58105,1.14257,0.93964,0.92051,0.94561,0.61117,1.25243,0.53445,1.22589,0.0012575,0.0012575,0.0012575
77,1950.72,1.18866,0.58247,1.13168,0.92622,0.91566,0.94089,0.60439,1.25444,0.54875,1.22784,0.0012476,0.0012476,0.0012476
78,1976,1.17054,0.57817,1.1203,0.9338,0.91383,0.94275,0.60884,1.24734,0.54502,1.22191,0.0012377,0.0012377,0.0012377
79,2001.22,1.15533,0.56017,1.11196,0.94312,0.90544,0.94318,0.61619,1.2365,0.54115,1.21846,0.0012278,0.0012278,0.0012278
80,2026.51,1.14505,0.56134,1.12346,0.9393,0.90149,0.9396,0.60252,1.23881,0.55356,1.22017,0.0012179,0.0012179,0.0012179
81,2051.73,1.14895,0.5575,1.12318,0.93961,0.90636,0.94577,0.60915,1.2514,0.53845,1.22563,0.001208,0.001208,0.001208
82,2076.98,1.15909,0.57063,1.14021,0.94542,0.89017,0.94277,0.61469,1.25279,0.55267,1.21564,0.0011981,0.0011981,0.0011981
83,2102.18,1.14736,0.56108,1.1211,0.95257,0.89684,0.94332,0.62142,1.23849,0.5245,1.21891,0.0011882,0.0011882,0.0011882
84,2127.6,1.15597,0.55641,1.11655,0.92461,0.91808,0.93964,0.62511,1.21995,0.52479,1.20867,0.0011783,0.0011783,0.0011783
85,2152.95,1.14135,0.55587,1.11086,0.93049,0.92597,0.94256,0.63112,1.20079,0.51725,1.20206,0.0011684,0.0011684,0.0011684
86,2178.23,1.11821,0.54342,1.11093,0.92524,0.91619,0.94467,0.62154,1.20187,0.54087,1.20449,0.0011585,0.0011585,0.0011585
87,2203.45,1.12123,0.54775,1.1056,0.93824,0.90959,0.94675,0.62458,1.1947,0.53044,1.1938,0.0011486,0.0011486,0.0011486
88,2228.61,1.13542,0.55774,1.10552,0.93567,0.91781,0.94907,0.6268,1.2149,0.52079,1.2071,0.0011387,0.0011387,0.0011387
89,2253.8,1.11885,0.54962,1.10481,0.93279,0.90107,0.94465,0.6281,1.19466,0.52622,1.19466,0.0011288,0.0011288,0.0011288
90,2279.14,1.1244,0.54989,1.10597,0.93983,0.9098,0.94691,0.62226,1.20816,0.52337,1.20261,0.0011189,0.0011189,0.0011189
91,2304.35,1.11496,0.53964,1.09479,0.9426,0.91869,0.94299,0.62398,1.19832,0.51486,1.19489,0.001109,0.001109,0.001109
92,2329.54,1.1001,0.53924,1.0973,0.9531,0.90025,0.94518,0.6218,1.20589,0.51854,1.20775,0.0010991,0.0010991,0.0010991
93,2354.72,1.08235,0.52786,1.09193,0.93212,0.91626,0.9439,0.6166,1.18945,0.54241,1.1979,0.0010892,0.0010892,0.0010892
94,2379.94,1.09722,0.54539,1.09075,0.95829,0.90615,0.94687,0.6239,1.17297,0.50938,1.18445,0.0010793,0.0010793,0.0010793
95,2405.14,1.07252,0.52581,1.07939,0.9419,0.91481,0.95028,0.62722,1.19379,0.50796,1.19262,0.0010694,0.0010694,0.0010694
96,2430.36,1.09233,0.52743,1.09912,0.93959,0.91551,0.94671,0.62804,1.18662,0.52205,1.18558,0.0010595,0.0010595,0.0010595
97,2455.55,1.07733,0.52714,1.07708,0.93281,0.90413,0.94431,0.63628,1.16663,0.52288,1.17741,0.0010496,0.0010496,0.0010496
98,2480.83,1.08002,0.52705,1.08115,0.92766,0.91869,0.94636,0.63775,1.16479,0.51089,1.18662,0.0010397,0.0010397,0.0010397
99,2506.16,1.06754,0.51807,1.05981,0.9383,0.92051,0.94866,0.63534,1.15935,0.49748,1.1835,0.0010298,0.0010298,0.0010298
