epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,335.435,1.2052,0.57396,0.95473,0.94579,0.89607,0.93876,0.59202,1.20543,0.5284,0.96128,0.0003764,0.0003764,0.0003764
84,339.512,1.23834,0.57874,0.95439,0.94097,0.89907,0.93842,0.57269,1.2274,0.54745,0.96876,0.0003566,0.0003566,0.0003566
85,343.527,1.20484,0.57223,0.96111,0.93765,0.8948,0.93828,0.58562,1.23557,0.54962,0.97184,0.0003368,0.0003368,0.0003368
86,347.534,1.21517,0.57243,0.95047,0.92555,0.89987,0.93592,0.58518,1.22402,0.54693,0.96928,0.000317,0.000317,0.000317
87,351.556,1.19382,0.5618,0.9336,0.94134,0.88973,0.9318,0.58564,1.22762,0.54959,0.96911,0.0002972,0.0002972,0.0002972
88,355.597,1.20618,0.56602,0.94968,0.95042,0.89544,0.93908,0.58977,1.21537,0.54086,0.9661,0.0002774,0.0002774,0.0002774
89,359.606,1.20524,0.56834,0.94251,0.9508,0.89607,0.93761,0.58924,1.21143,0.53534,0.96449,0.0002576,0.0002576,0.0002576
90,363.627,1.20717,0.55914,0.94723,0.94398,0.90684,0.94197,0.59462,1.19886,0.53347,0.96105,0.0002378,0.0002378,0.0002378
91,368.005,1.17828,0.54629,0.96327,0.94478,0.89986,0.94188,0.59299,1.19892,0.52171,0.96271,0.000218,0.000218,0.000218
92,372.038,1.15047,0.53117,0.94366,0.94864,0.90124,0.94322,0.59486,1.19991,0.53251,0.96255,0.0001982,0.0001982,0.0001982
93,376.124,1.15931,0.51923,0.95515,0.94294,0.90055,0.94022,0.59648,1.19991,0.53762,0.95866,0.0001784,0.0001784,0.0001784
94,380.197,1.14594,0.51141,0.94647,0.94893,0.90241,0.94022,0.60133,1.18119,0.53044,0.95455,0.0001586,0.0001586,0.0001586
95,384.318,1.13776,0.51118,0.944,0.94066,0.90407,0.94124,0.59763,1.18673,0.52488,0.9566,0.0001388,0.0001388,0.0001388
96,388.319,1.13632,0.50721,0.9505,0.95049,0.90022,0.94322,0.60299,1.18141,0.51869,0.95434,0.000119,0.000119,0.000119
97,392.384,1.13537,0.50497,0.94216,0.95,0.90307,0.9428,0.60352,1.18576,0.51231,0.95572,9.92e-05,9.92e-05,9.92e-05
98,396.509,1.10904,0.49511,0.94054,0.94803,0.90811,0.94445,0.60215,1.1788,0.51461,0.95364,7.94e-05,7.94e-05,7.94e-05
99,400.495,1.14074,0.50638,0.94434,0.95302,0.89983,0.94297,0.60444,1.17565,0.50964,0.9535,5.96e-05,5.96e-05,5.96e-05
100,404.562,1.11965,0.50022,0.9406,0.94838,0.90684,0.94308,0.60653,1.17384,0.5078,0.95216,3.98e-05,3.98e-05,3.98e-05
